,0,1,2,3,4,5,6,7,8,9
PROJECT_ID_0093,-0.421485,-0.3926147,-1.5462911,0.08297742,-0.27739814,-0.3375051,-0.021490617,0.7941243,-0.06265324,-0.20348418
PROJECT_ID_0094,-1.5212723,0.16040564,-0.85788107,0.46900484,0.056790132,-0.5465835,0.5855143,1.4384857,0.61826575,-0.51584935
PROJECT_ID_0095,-0.7983101,-0.0189076,-0.78685224,0.56501174,0.5529931,-0.5650318,-0.3206204,0.7435246,0.8961533,0.008364828
PROJECT_ID_0096,-0.46473476,0.42325833,-0.8927643,0.17294641,0.8814064,-0.47066146,-0.6861305,0.75543016,0.35404602,0.6173825
PROJECT_ID_0097,-1.147897,-0.7325803,-1.3444891,1.0141007,-0.71332866,0.0060845837,0.026466748,0.23403887,0.33360755,-0.32173926
PROJECT_ID_0098,-0.5024908,0.45381525,-0.95189077,0.28033394,0.5412351,-0.7899466,-0.72256565,0.97564185,0.52367735,0.62192565
PROJECT_ID_0099,-0.22729379,0.08084347,-0.7800745,0.61283773,0.5512429,-0.68830043,-0.042556558,1.0083199,0.99748874,0.34220478
PROJECT_ID_0100,-1.1303904,0.19470125,-1.1961118,-0.13827021,0.17755596,-0.5813581,0.19342376,0.8781846,0.1821253,0.59786946
PROJECT_ID_0101,-0.9118714,-0.5377853,-1.0490046,1.0151685,-0.38074282,-0.31176528,0.13112672,0.5281197,0.2881012,-0.06695997
PROJECT_ID_0102,-0.45232195,-0.40539885,-1.3131925,0.92153865,0.32466877,0.39036572,-1.0057998,0.54555714,0.21489578,-0.02631826
PROJECT_ID_0103,-1.69926,0.64007205,-1.2121078,0.28651273,0.05620549,0.32571137,-0.21052134,1.1162376,0.2662214,0.1801028
PROJECT_ID_0104,-0.90810263,-0.1234745,-0.6951257,0.9647205,0.41323328,0.14986564,-0.13017589,0.6717036,0.90042186,0.37234032
PROJECT_ID_0105,-1.4440615,-0.17218511,-0.84024537,0.537496,0.12880467,-0.4909972,0.2871337,1.0704756,0.5783792,0.19039534
PROJECT_ID_0106,-1.2868022,0.5397182,-1.1495751,0.16111684,0.6508139,0.12100067,-0.30008495,0.7799576,0.75176567,-0.03208522
PROJECT_ID_0107,-0.9738682,-0.03020777,-0.6091168,1.0901452,0.35727856,-0.28956228,-0.0039186394,0.71834147,0.8094537,0.35732147
PROJECT_ID_0108,-1.0151548,-0.09076122,-0.5178958,1.1185414,0.38469258,-0.27971676,-0.05552439,0.6875237,0.72140545,0.41485932
PROJECT_ID_0109,-1.0331209,-0.09319827,-0.8072155,0.51258016,0.4427816,-0.46872982,0.39930862,0.8196037,0.15735406,0.5725283
PROJECT_ID_0110,-0.93864644,-0.060467888,-0.95625615,0.0622361,0.059071813,-0.81770456,-0.19314238,0.41673943,0.48346734,0.9067617
PROJECT_ID_0111,-0.56947726,0.5424788,-0.8107626,0.41202852,0.10659913,0.17367968,-0.050069734,0.84626985,0.5911716,1.0738077
PROJECT_ID_0112,-1.16342,-0.17206627,-1.4086398,0.47709557,-0.49966025,-0.180825,0.13497394,0.19375345,0.23501153,-0.354558
PROJECT_ID_0113,-1.0707238,-0.11469493,-0.61909455,0.8441799,0.21366821,0.10134788,-0.33118466,0.96331686,-0.44472238,1.1236312
PROJECT_ID_0114,-0.6744654,-0.3940004,-1.0203892,0.6102932,0.73364156,-0.51729774,-0.75791395,0.75142586,-0.29858097,0.20056675
PROJECT_ID_0115,-1.6635063,-0.5437041,-0.8788274,0.7839642,-0.12261939,-0.27957046,0.016335418,0.4210944,-0.42457396,0.33936694
PROJECT_ID_0116,-1.4630277,0.11420741,-0.61998355,0.5262939,0.7675469,0.09167515,-0.16213629,0.6273224,0.47479898,0.17765604
PROJECT_ID_0117,-1.1882029,-0.48840076,-0.7696878,0.9315208,-0.13793196,0.12572867,-0.8599314,0.90301675,-0.26461378,1.0391498
PROJECT_ID_0118,-1.6789881,-0.65716046,-0.81039035,0.2288584,0.6411973,0.08159517,0.23885071,0.5571579,0.55264825,0.2436902
PROJECT_ID_0119,-1.6430033,-0.0008691776,-0.77203506,0.32707196,0.49127436,-0.14158085,-0.08072867,0.8396644,0.45397356,-0.009665004
PROJECT_ID_0120,-1.496405,-0.12949969,-0.5894315,0.5413466,0.068979084,-0.5076091,-0.12127688,0.62895143,0.050245304,0.55240905
PROJECT_ID_0121,-1.5723184,0.21553646,-0.5408404,0.6764991,0.3070825,-0.18917498,-0.12657103,0.5098901,0.2917561,0.39491215
PROJECT_ID_0122,-1.1576674,-0.34569553,-0.6673614,0.85695535,0.43739134,-0.37677518,-0.0862688,0.4447883,-0.25425062,0.5219278
PROJECT_ID_0123,-1.0151193,0.6472491,-1.0096335,0.12703602,0.32905382,0.0044539617,-0.44793853,0.70235693,0.8146238,0.06941109
PROJECT_ID_0124,-1.451848,-0.037199512,-0.69336945,0.32357705,0.005998268,-0.32576331,-0.46895456,1.5988332,-0.14379074,0.39091498
PROJECT_ID_0125,-0.95472914,0.37555414,-0.99990827,0.3630179,0.323198,0.18752855,-0.52680415,0.28403157,0.66129106,0.072061166
PROJECT_ID_0126,-0.74064106,0.05400368,-0.6267834,0.61802334,0.268224,-0.6795855,-0.24847859,0.8895395,0.21953203,0.7500821
PROJECT_ID_0127,-1.2260219,0.20772709,-0.8769273,0.70702296,-0.52064335,0.11823491,0.38281065,0.2703448,0.712156,0.29198736
PROJECT_ID_0128,-0.24870883,-0.49900562,-1.311341,-0.2881395,0.24631101,-0.37895483,0.49103335,0.8353765,0.20097521,0.6483651
PROJECT_ID_0129,-1.5311936,-0.01475974,-0.536208,0.57230115,0.7763311,0.06636253,-0.18410592,0.6288494,0.52844083,0.06213812
PROJECT_ID_0130,-0.6542204,-0.44664535,-1.109023,0.53764784,0.70608413,-0.5246212,-0.6337205,0.7359076,-0.2533561,0.027468726
PROJECT_ID_0131,-1.5097058,0.1951372,-0.7527997,0.19189885,0.5657325,-0.3631118,-0.22358492,0.43137637,0.85787576,0.35143462
PROJECT_ID_0132,-0.6206378,-0.623948,-1.1272323,0.95831984,0.2623718,-0.109272696,-1.179615,0.07363093,0.14128539,0.15968
PROJECT_ID_0133,-0.3465246,-0.3521116,-1.1339923,0.5645756,-0.24583001,-0.15438205,-0.17516916,0.5444455,-0.18457365,0.8427617
PROJECT_ID_0134,-0.09896053,-0.0282653,-1.2343124,0.5011485,0.27342984,0.44320834,-0.40943062,0.7127735,0.01487348,0.29777953
PROJECT_ID_0135,-0.6139671,0.34656873,-1.0541742,0.562733,0.45258856,0.49533552,-0.3355616,0.6047017,0.55424845,0.12802051
PROJECT_ID_0136,-0.22265989,-0.05890594,-1.1701945,-0.21431321,0.5226846,-0.5772642,0.4056842,1.221117,0.45455077,0.27832282
PROJECT_ID_0137,-1.2941123,0.18870164,-0.72739327,1.0888841,0.011470208,0.33813307,-0.017281327,0.31166348,0.28437105,0.24807547
PROJECT_ID_0138,-1.4125282,0.21700633,-0.5540838,0.7967506,0.49826816,0.25564247,-0.5213608,0.17676668,0.34953994,0.9525531
PROJECT_ID_0139,-1.2733771,0.30599695,-0.7738174,0.40414277,0.8093709,0.11004824,-0.2494135,0.72202575,0.3976109,0.06817114
PROJECT_ID_0140,-1.2724284,-0.32101852,-0.64972585,0.68410575,-0.17984244,-0.29144132,-0.08067703,0.07715114,0.99026656,0.8179117
PROJECT_ID_0141,-0.9110089,0.19671647,-0.96270144,0.47292274,0.81864077,0.23358646,-0.6374441,0.5946669,0.2320003,0.072488844
PROJECT_ID_0142,-1.1554519,0.14594822,-0.47050205,0.680966,0.5627235,-0.16956826,0.09470692,0.6038717,0.56030464,0.5323003
PROJECT_ID_0143,-1.3402262,0.14509192,-0.57216305,0.5573815,0.7496753,0.021188928,-0.01813521,0.56923026,0.6384628,0.32313594
PROJECT_ID_0144,-0.8815751,-0.30160525,-0.7225723,0.88055444,0.11439666,-0.88158953,-0.28771925,0.8993498,-0.37854144,0.6427765
PROJECT_ID_0145,-0.787778,-0.11935227,-0.76443964,0.90867937,-0.045786105,0.33788207,0.0878541,0.8200679,0.081691235,0.5513447
PROJECT_ID_0146,-1.3992051,-0.100013174,-0.6373438,0.31507668,0.09869223,-0.68165356,0.7758006,0.9034817,0.6794111,0.2544801
PROJECT_ID_0147,-0.70575947,-0.3946905,-0.99870837,0.96637976,-0.20458677,0.72122353,-0.20639513,0.24571152,0.6599632,0.43660054
PROJECT_ID_0148,-1.458312,0.20902753,-0.84420633,-0.032556243,0.076314166,-0.24941626,0.56559217,0.94496876,0.654631,0.46834663
PROJECT_ID_0149,-0.72271883,0.114200495,-0.9759527,0.60081846,0.8215944,0.23008202,-0.56766796,0.65963584,0.24120449,0.13444813
PROJECT_ID_0150,-1.2206792,0.36159515,-0.85596514,0.3295835,0.83067495,0.06646736,-0.44211233,0.37896395,0.3750316,0.2700927
PROJECT_ID_0151,-1.1786063,0.37935045,-0.80218834,0.30972815,0.8253276,0.092526965,-0.4381611,0.42465374,0.4186206,0.25197235
PROJECT_ID_0152,-1.1799262,0.42233485,-0.97231394,0.312112,0.7691034,0.011292498,-0.4113959,0.4161061,0.41799173,0.23864654
PROJECT_ID_0153,-1.5132446,0.009343676,-0.5992385,0.7150157,0.74048996,-0.039750155,-0.46984345,1.4874213,0.4062413,0.21495639
PROJECT_ID_0154,-1.2456781,-0.1398886,-1.0847471,0.8908448,-0.29741314,0.2615092,0.287135,0.32073563,-0.111652926,0.25344044
PROJECT_ID_0155,-1.7236613,0.25176093,-0.7659149,0.0336663,0.8261208,-0.14888047,-0.2116439,0.51435685,0.91824734,0.14005299
PROJECT_ID_0156,-1.1571525,-0.2542902,-0.89227587,0.7923461,-0.45669892,-0.24705133,-0.19785428,0.7447235,-0.5679142,1.2868388
PROJECT_ID_0157,-1.0051548,-0.0105825635,-0.8333414,0.44517285,0.31225514,-0.8458073,0.33011472,1.2970732,-0.16692103,0.4623538
PROJECT_ID_0158,-0.7084228,0.37072828,-0.9260182,0.80851614,-0.48053008,0.34658864,-0.25099078,0.59821516,0.48785,0.5708212
PROJECT_ID_0159,-0.91141886,-0.042108294,-1.0901724,0.8048761,-0.61454934,0.3258929,-0.05346159,1.277662,-0.50667185,0.6355829
PROJECT_ID_0160,-0.55631155,-0.14971077,-0.58489287,0.99041104,0.31580794,-0.32282907,-0.4513669,2.0845819,0.6483204,-0.1501328
PROJECT_ID_0161,-0.56581163,-0.12162692,-0.6797023,1.0512905,0.29714692,-0.31123638,-0.38699186,2.0511444,0.64655536,-0.11179823
PROJECT_ID_0162,-0.62410516,0.12688941,-1.6048795,-0.21911083,-0.036786806,-0.65418994,-0.2381671,0.7707059,1.1065619,-0.4037362
PROJECT_ID_0163,-0.50659233,0.36867487,-0.8064305,0.41124249,0.59443814,0.12349861,-0.55537117,0.4541212,0.99012154,0.7065444
PROJECT_ID_0164,-0.2871564,-0.64427096,-1.1291413,0.89873815,-0.34028918,-0.015299526,0.2998251,-0.15671965,0.97520983,0.6540356
PROJECT_ID_0165,-0.28995135,0.38180014,-0.8862668,0.8611141,-0.4112334,0.31930497,0.14077748,1.1893659,0.60867673,0.89548314
PROJECT_ID_0166,-0.9818945,0.09146993,-0.84439033,0.75430596,0.12038311,-0.06073738,0.48492903,0.81088746,0.5021268,-0.016108735
PROJECT_ID_0167,-0.9710702,0.08489984,-0.92275685,0.7950156,0.08143119,-0.1020049,0.48844364,0.77240074,0.4320964,0.029129919
PROJECT_ID_0168,-1.289539,0.27997082,-0.7797662,0.56628937,0.03988574,-0.32851464,0.23267071,0.80171216,0.5675424,0.31568784
PROJECT_ID_0169,-1.0517982,0.11207258,-0.9020416,0.81034046,-0.338647,0.07242728,0.48264787,0.7366302,0.5347694,0.28212702
PROJECT_ID_0170,-0.0878666,-0.33545142,-1.1744331,0.37202102,0.15423921,-0.17160271,-0.7945151,0.87583584,0.48344436,0.9039182
PROJECT_ID_0171,-0.75916034,0.49477932,-1.0090039,0.29696715,0.18288527,0.054004684,0.10523644,0.6481103,0.6837179,0.60355574
PROJECT_ID_0172,-0.697325,0.13886301,-0.8352399,0.8223012,0.29145923,0.2677236,0.010961359,0.5384937,0.63724077,0.32689568
PROJECT_ID_0173,-0.08925552,-0.7126167,-0.7962707,0.6040322,0.6183857,-0.13242628,0.06718385,0.8359322,1.1320684,0.9007216
PROJECT_ID_0174,-0.640499,-0.39044216,-1.0863074,0.7629546,0.6510525,-0.3325872,-0.4944871,0.73514915,-0.08932949,0.15738069
PROJECT_ID_0175,-0.78595597,-0.37464082,-1.0543894,0.2925925,0.1665505,0.22495164,0.44411653,0.19987625,0.73612404,0.4570248
PROJECT_ID_0176,-0.95836926,-0.34376615,-1.2063988,0.42737952,-0.26023212,-0.2941089,-0.15471087,0.08249199,0.26972958,0.30990988
PROJECT_ID_0177,-1.3546772,-0.15035813,-1.126679,0.9174129,-0.2841057,0.20627542,0.26455083,0.27473223,-0.13926977,0.23192905
PROJECT_ID_0178,-1.5826826,0.11342132,-0.8222007,0.6428915,0.7497687,0.41385132,-0.41318572,0.52994245,0.47468275,0.11853601
PROJECT_ID_0179,-0.8266503,-0.047136325,-0.88058597,0.38507244,-0.15158974,-0.13315448,0.6184252,0.46749175,0.5086423,1.2323122
PROJECT_ID_0180,-0.5621908,0.80686337,-1.1245148,0.1800389,0.21165885,0.28211865,-0.033771288,1.3499595,0.59498465,0.46857384
PROJECT_ID_0181,0.1726754,-0.30302233,-1.4222927,-0.04238011,0.49256986,-0.30692837,0.5818759,0.6714215,1.5448098,0.44443682
PROJECT_ID_0182,-0.121706896,-0.12157063,-0.857419,0.39280635,0.6801661,-0.419775,-0.025612231,1.0782919,1.0034913,0.6740787
PROJECT_ID_0183,-0.7873904,0.29328853,-1.4960346,-0.27471548,0.16084379,-0.8798729,-0.57126445,1.0148035,0.86528695,-0.20684949
PROJECT_ID_0184,-0.50109226,-0.4221495,-1.0281409,1.2009537,-0.055023395,0.22947235,-0.67206776,1.4743999,0.5619035,-0.24117172
PROJECT_ID_0185,-1.2253585,0.1927887,-1.0163211,0.9091591,-0.415213,-0.046230357,-0.037587516,0.15894666,0.7123273,0.4635576
PROJECT_ID_0186,-0.6531817,0.29664105,-1.3477097,0.1890335,0.75735587,-0.15180217,-0.6078273,0.93975306,0.14952175,-0.103848085
